submission_id,participant_id,status,custom_study_tncs_accepted_at,started_at,completed_at,reviewed_at,archived_at,time_taken,completion_code,total_approvals,fluent_languages,age,sex,ethnicity_simplified,country_of_birth,country_of_residence,nationality,language,student_status,employment_status
6634f9452688daf4fe6a3bd5,5b5f15f2fc072a00017da73d,APPROVED,Not Applicable,2024-05-03T14:48:45.392000Z,2024-05-03T15:27:06.260000Z,2024-05-04T08:30:00.990000Z,2024-05-03T15:27:39.526876Z,2301,CPK51IOW,643,"English, Spanish",61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6634f967899d8183da60fa7c,5d59bbe3aaf28300163f7b86,RETURNED,Not Applicable,2024-05-03T14:49:30.083000Z,,,2024-05-04T08:47:10.607391Z,,,360,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6634f96972315a763cba67f7,5e87b28549538b0fdf96b318,APPROVED,Not Applicable,2024-05-03T14:49:13.842000Z,2024-05-03T15:39:11.728000Z,2024-05-04T08:30:27.044000Z,2024-05-03T15:40:13.881883Z,2998,CPK51IOW,435,"English, Portuguese",25,Female,White,Portugal,Sweden,Portugal,Portuguese,No,Part-Time
6634f97e6e202fd5d012a813,55898937fdf99b7ae47f5c7f,APPROVED,Not Applicable,2024-05-03T14:49:39.659000Z,2024-05-03T15:04:45.050000Z,2024-05-04T08:31:03.607000Z,2024-05-03T15:04:45.632159Z,906,CPK51IOW,217,English,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6634f9879db32bb3ac9fd914,659866bb0eef780a15bfd5b2,APPROVED,Not Applicable,2024-05-03T14:58:31.820000Z,2024-05-03T15:33:03.741000Z,2024-05-04T08:41:09.324000Z,2024-05-03T15:33:04.458622Z,2072,CPK51IOW,109,"Dutch, English, German",40,Male,White,Germany,Netherlands,Germany,German,No,Full-Time
6634f98ddfb055a3c53a9c23,5c12521fbf739a0001cfeb03,APPROVED,Not Applicable,2024-05-03T14:49:58.070000Z,2024-05-03T15:13:17.740000Z,2024-05-04T08:32:25.028000Z,2024-05-03T15:13:45.851403Z,1400,CPK51IOW,2654,English,53,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6634f9a505af4bd6bf7b1a4e,60a685775202707aafbc37a9,RETURNED,Not Applicable,2024-05-03T15:00:15.365000Z,,,2024-05-04T08:47:10.607401Z,,,186,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6634f9aa2a4014ecab6575d6,653fcb1b0f5d689c00a97629,APPROVED,Not Applicable,2024-05-03T14:57:44.347000Z,2024-05-03T16:04:44.111000Z,2024-05-04T08:41:10.014000Z,2024-05-03T16:04:44.680442Z,4020,CPK51IOW,130,"English, German, Finnish",29,Male,Black,Nigeria,Finland,Nigeria,English,Yes,Part-Time
6634f9af05af4bd6bf7b1a51,60cdad61f2fc16483e5db0a7,APPROVED,Not Applicable,2024-05-03T14:52:56.169000Z,2024-05-03T15:18:09.146000Z,2024-05-04T08:41:10.369000Z,2024-05-03T15:18:58.549975Z,1513,CPK51IOW,244,English,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
6634f9b66e202fd5d012a829,6165e0b51a883e9db8cc7146,APPROVED,Not Applicable,2024-05-03T14:50:34.430000Z,2024-05-03T15:09:18.377000Z,2024-05-04T08:34:27.125000Z,2024-05-03T15:09:24.514683Z,1124,CPK51IOW,498,"Greek, English",39,Female,White,Greece,Denmark,Greece,Greek,No,Full-Time
6634f9b9dfb055a3c53a9c2d,60827ccde4706170115a3bf5,APPROVED,Not Applicable,2024-05-03T14:50:33.667000Z,2024-05-03T15:23:43.982000Z,2024-05-04T08:32:25.575000Z,2024-05-03T15:23:45.145397Z,1991,CPK51IOW,509,"Dutch, English",45,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,Other
6634f9ba6163aa3a57142519,5fbb4b0d5fdea9c55f813ace,APPROVED,Not Applicable,2024-05-03T14:50:40.126000Z,2024-05-03T15:18:40.312000Z,2024-05-04T08:35:34.816000Z,2024-05-03T15:19:06.522321Z,1681,CPK51IOW,1151,English,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6634f9bcf75519469f56bff2,5e53d2941b233d02960a0dde,APPROVED,Not Applicable,2024-05-03T14:50:40.328000Z,2024-05-03T15:12:30.178000Z,2024-05-04T08:41:10.669000Z,2024-05-03T15:12:38.668266Z,1310,CPK51IOW,241,"English, Dutch",22,Female,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Part-Time
6634f9bd86ed33d8a13f677a,657a52d55c7577dc0efc0ce6,APPROVED,Not Applicable,2024-05-03T14:53:58.117000Z,2024-05-03T15:28:32.438000Z,2024-05-04T08:41:10.954000Z,2024-05-03T15:30:21.543912Z,2075,CPK51IOW,150,English,58,Male,White,United Kingdom,Canada,United Kingdom,English,No,Full-Time
6634f9c1dfb055a3c53a9c32,5f2ac70ca7fb433824928131,APPROVED,Not Applicable,2024-05-03T14:50:44.503000Z,2024-05-03T15:17:58.686000Z,2024-05-04T08:41:11.269000Z,2024-05-03T15:18:56.795591Z,1635,CPK51IOW,509,"English, Chinese",23,Female,Asian,China,Canada,Canada,Chinese,Yes,Unemployed (and job seeking)
6634f9cc2899e156531137f6,5f09fab615ee6b0ab5235b15,APPROVED,Not Applicable,2024-05-03T14:50:52.612000Z,2024-05-03T15:12:09.839000Z,2024-05-04T08:41:11.572000Z,2024-05-03T15:12:10.463995Z,1278,CPK51IOW,1365,English,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6634f9d16e202fd5d012a838,646baaaa73f3e86f2af26ac8,APPROVED,Not Applicable,2024-05-03T14:50:57.629000Z,2024-05-03T15:20:06.471000Z,2024-05-04T08:41:11.872000Z,2024-05-03T15:20:07.167128Z,1749,CPK51IOW,234,"English, Russian",20,Female,Mixed,Russian Federation,Netherlands,Russian Federation,Russian,Yes,DATA_EXPIRED
6634f9e2384099d3ce1a6a7b,60fff225fb2da6129caf029a,APPROVED,Not Applicable,2024-05-03T14:51:20.575000Z,2024-05-03T15:32:16.230000Z,2024-05-04T08:41:12.147000Z,2024-05-03T15:32:16.888811Z,2456,CPK51IOW,1101,"English, Lithuanian, Polish, Russian",70,Female,White,Lithuania,United Kingdom,Lithuania,Lithuanian,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6634f9fdb26cd9038bf264a3,64496637163c530b40210999,APPROVED,Not Applicable,2024-05-03T14:51:46.797000Z,2024-05-03T15:36:47.672000Z,2024-05-04T08:41:12.444000Z,2024-05-03T15:36:48.307652Z,2701,CPK51IOW,213,"German, English",25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6634f9fe384099d3ce1a6a80,645920abcee1cd09e70057cd,APPROVED,Not Applicable,2024-05-03T14:52:47.020000Z,2024-05-03T15:41:47.543000Z,2024-05-04T08:41:12.862000Z,2024-05-03T15:41:48.117429Z,2941,CPK51IOW,447,"English, Other",30,Male,Asian,Sri Lanka,Canada,Sri Lanka,English,No,Part-Time
6634fa08ff617fdbabe166cc,5f0cfeef098f1e53ff201909,APPROVED,Not Applicable,2024-05-03T14:52:03.784000Z,2024-05-03T15:15:33.102000Z,2024-05-04T08:41:13.234000Z,2024-05-03T15:16:30.473929Z,1410,CPK51IOW,746,English,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6634fa1386f95fb587a7d644,601bdf107baab35ea427ec7e,APPROVED,Not Applicable,2024-05-03T14:53:21.747000Z,2024-05-03T15:52:42.744000Z,2024-05-04T08:41:13.579000Z,2024-05-03T15:52:43.482140Z,3561,CPK51IOW,818,"Japanese, English",57,Female,Asian,Japan,United Kingdom,Japan,Japanese,DATA_EXPIRED,DATA_EXPIRED
6634fa1537c5f6ad8bcba353,5dcccec0092079953154f997,APPROVED,Not Applicable,2024-05-03T14:55:49.291000Z,2024-05-03T16:06:47.619000Z,2024-05-04T08:41:13.930000Z,2024-05-03T16:06:48.222541Z,4259,CPK51IOW,3968,English,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6634fa1e2899e1565311380b,60fddf7d37552b32ac488583,APPROVED,Not Applicable,2024-05-03T14:52:23.579000Z,2024-05-03T15:27:28.517000Z,2024-05-04T08:41:14.241000Z,2024-05-03T15:28:05.401914Z,2105,CPK51IOW,561,English,32,Female,White,Ireland,Ireland,Ireland,English,No,Full-Time
6634fa25d332b02bde3e87e3,63e6dfd8bb1c10a44d13d7e5,RETURNED,Not Applicable,2024-05-03T14:52:33.676000Z,,,2024-05-04T08:47:10.611584Z,,,510,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6634fa32dd1bfbb9a520fefc,5e7a4371b86374017acf58c3,APPROVED,Not Applicable,2024-05-03T14:52:44.147000Z,2024-05-03T15:09:39.631000Z,2024-05-04T08:41:14.601000Z,2024-05-03T15:10:04.259334Z,1016,CPK51IOW,157,"English, Finnish, Spanish",40,Female,White,Finland,Finland,Finland,Finnish,No,Full-Time
6634fa33ed8abc0e89d3f263,5d96a61b5d0f1c00117201bd,APPROVED,Not Applicable,2024-05-03T14:52:40.006000Z,2024-05-03T15:27:12.598000Z,2024-05-04T08:41:14.922000Z,2024-05-03T15:27:45.610951Z,2073,CPK51IOW,1146,English,47,Male,White,Norway,Norway,Norway,Norwegian,No,Full-Time
6634fa3b91ef821e6e8ffa6d,5e0e72587855d35d4dd68c7d,APPROVED,Not Applicable,2024-05-03T14:52:47.149000Z,2024-05-03T15:08:29.030000Z,2024-05-04T08:41:15.225000Z,2024-05-03T15:08:34.989157Z,942,CPK51IOW,1236,"Chinese, English",44,Female,Asian,Taiwan,Canada,Canada,Chinese,No,Full-Time
6634fa4f6a9790d538bebcb7,589c431f0da7f10001de7407,APPROVED,Not Applicable,2024-05-03T14:53:03.915000Z,2024-05-03T15:14:02.357000Z,2024-05-04T08:41:15.542000Z,2024-05-03T15:14:40.510990Z,1259,CPK51IOW,1703,English,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6634fa52fe7dd2f9da7051d1,59e71a3b1ac65d0001eb47ac,APPROVED,Not Applicable,2024-05-03T14:53:09.855000Z,2024-05-03T15:10:54.911000Z,2024-05-04T08:41:15.863000Z,2024-05-03T15:11:12.668244Z,1066,CPK51IOW,2359,English,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6634fa7c05af4bd6bf7b1a80,5d02ceaaa0fcd500183ea67e,REJECTED,Not Applicable,2024-05-03T14:54:00.619000Z,2024-05-03T15:12:43.239000Z,2024-05-03T16:30:00.396000Z,2024-05-04T08:47:10.611280Z,1123,NOCODE,1093,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6634fa8186e3803607fdeead,63c53d59463365d1a0a23b1e,APPROVED,Not Applicable,2024-05-03T14:54:03.780000Z,2024-05-03T15:26:32.095000Z,2024-05-04T08:41:16.144000Z,2024-05-03T15:26:57.016044Z,1949,CPK51IOW,421,"Dutch, English, German",27,Male,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Part-Time
6634fa878dee12e436cc18eb,6554ff77615f63ff7ded6ac3,APPROVED,Not Applicable,2024-05-03T14:54:18.229000Z,2024-05-03T15:28:24.724000Z,2024-05-04T08:41:16.449000Z,2024-05-03T15:30:09.619487Z,2047,CPK51IOW,196,"English, Turkish",37,Prefer not to say,Other,Turkey,United Kingdom,Turkey,Turkish,Yes,Part-Time
6634fa8ee9717232f7bbcd3a,60aa16c68f8b93c186c5465b,APPROVED,Not Applicable,2024-05-03T14:54:15.706000Z,2024-05-03T15:51:49.201000Z,2024-05-04T08:41:16.752000Z,2024-05-03T15:51:49.808385Z,3454,CPK51IOW,1245,English,69,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6634fa9191ef821e6e8ffa83,65a95289729993e188ae78d1,APPROVED,Not Applicable,2024-05-03T14:57:16.549000Z,2024-05-03T15:40:10.976000Z,2024-05-04T08:41:17.051000Z,2024-05-03T15:40:43.840601Z,2575,CPK51IOW,137,English,31,Female,White,South Africa,Canada,South Africa,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6634fa943a0fe05fc9a8b95e,64543fa5dfed1d0ba8024957,APPROVED,Not Applicable,2024-05-03T14:54:22.239000Z,2024-05-03T15:16:16.195000Z,2024-05-04T08:41:17.428000Z,2024-05-03T15:17:50.983725Z,1314,CPK51IOW,303,"Dutch, English",31,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6634fa9676f848ecb0c3d109,5f7e0c5f582257095a86ff6e,RETURNED,Not Applicable,2024-05-03T14:54:14.225000Z,,,2024-05-04T08:47:10.617463Z,,,508,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6634faa85574b88e605e549b,60ee010f0210d6fee57cd8d1,RETURNED,Not Applicable,2024-05-03T14:54:46.884000Z,,,2024-05-04T08:47:10.626185Z,,,231,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6634faacf88476ce828bbac9,59b536d60516f6000197c3f9,APPROVED,Not Applicable,2024-05-03T14:54:36.783000Z,2024-05-03T15:16:15.957000Z,2024-05-04T08:41:17.740000Z,2024-05-03T15:17:50.617878Z,1300,CPK51IOW,980,"English, Finnish",30,Male,White,Finland,Finland,Finland,Finnish,No,Full-Time
6634fabb17c1a37164b62213,5c3eadd8ef1d0d0001b2a940,RETURNED,Not Applicable,2024-05-03T14:56:20.895000Z,,,2024-05-04T08:47:10.621659Z,,,1813,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6634fabd6a9790d538bebcd8,5a1683aeab721b0001ef8e4c,APPROVED,Not Applicable,2024-05-03T14:55:00.070000Z,2024-05-03T15:16:43.077000Z,2024-05-04T08:41:18.054000Z,2024-05-03T15:18:08.773191Z,1304,CPK51IOW,267,"English, Portuguese",49,Male,White,United Kingdom,United Kingdom,United Kingdom,Portuguese,No,Full-Time
6634fac57f2803d55e7e7f11,65ae8444c7df9852ffacda7d,APPROVED,Not Applicable,2024-05-03T15:03:31.846000Z,2024-05-03T15:47:56.589000Z,2024-05-04T08:41:18.405000Z,2024-05-03T15:50:19.032432Z,2665,CPK51IOW,168,"Russian, English",28,Female,White,Ukraine,Canada,Ukraine,Ukrainian,No,Full-Time
6634fad43846fb41bf55a48c,5d57d77df9a0cd00177fc3da,APPROVED,Not Applicable,2024-05-03T14:55:40.869000Z,2024-05-03T15:24:17.296000Z,2024-05-04T08:41:18.749000Z,2024-05-03T15:24:18.068198Z,1717,CPK51IOW,443,"English, Twi",23,Female,Mixed,Ghana,Netherlands,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6634fb22383a7635a0c570ba,63d16b409fc89f6d3a97f281,APPROVED,Not Applicable,2024-05-03T14:56:54.490000Z,2024-05-03T15:44:37.216000Z,2024-05-04T08:41:19.076000Z,2024-05-03T15:44:37.764277Z,2863,CPK51IOW,346,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6634fc06ff617fdbabe16750,58aca85e0da7f10001de92d4,APPROVED,Not Applicable,2024-05-03T15:08:34.379000Z,2024-05-03T15:37:39.749000Z,2024-05-04T08:41:19.425000Z,2024-05-03T15:37:54.898056Z,1746,CPK51IOW,1021,"Arabic, English",35,Male,White,United States,United Kingdom,United States,English,DATA_EXPIRED,DATA_EXPIRED
6634fe59f6435c9cbe96ce85,60a80fbd13aba726d46b8f2e,APPROVED,Not Applicable,2024-05-03T15:10:21.221000Z,2024-05-03T15:25:34.115000Z,2024-05-04T08:41:19.766000Z,2024-05-03T15:25:36.977366Z,913,CPK51IOW,1163,"English, Romanian, Spanish",26,Male,White,Romania,United Kingdom,Romania,Romanian,No,Full-Time
6635065ec58cfebc5d8961cb,5b0710e7a84dcf0001beee8a,APPROVED,Not Applicable,2024-05-03T15:44:36.915000Z,2024-05-03T16:16:16.171000Z,2024-05-04T08:41:20.056000Z,2024-05-03T16:16:16.816401Z,1900,CPK51IOW,2050,English,54,Female,Mixed,Singapore,United Kingdom,United Kingdom,English,No,Part-Time
6635099079d327aab7ed3fb1,5ea1dc176205ad0c7c941ca1,APPROVED,Not Applicable,2024-05-03T15:59:11.681000Z,2024-05-03T16:40:49.183000Z,2024-05-04T08:41:20.359000Z,2024-05-03T16:42:24.312290Z,2498,CPK51IOW,1979,English,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66351110bc36508e88915fb5,5b421b9ac2e3810001763252,APPROVED,Not Applicable,2024-05-03T16:30:18.231000Z,2024-05-03T16:59:50.062000Z,2024-05-04T08:41:20.630000Z,2024-05-03T16:59:50.873349Z,1772,CPK51IOW,2789,English,36,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
663641a5a76df0d9d6dd504d,5d99fea08b712c0016f416e0,APPROVED,Not Applicable,2024-05-04T14:10:04.301000Z,2024-05-04T14:28:19.713000Z,2024-05-04T21:56:25.366000Z,2024-05-04T14:28:54.419228Z,1096,CPK51IOW,217,English,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
663641a94d3bc8cf6a5aa7b8,613e1fe8294a9b1170446af3,APPROVED,Not Applicable,2024-05-04T14:09:51.922000Z,2024-05-04T14:37:56.378000Z,2024-05-04T21:55:30.965000Z,2024-05-04T14:39:21.149814Z,1685,CPK51IOW,568,English,60,Male,White,Canada,Canada,Canada,English,No,Full-Time
663641b0bc839df8d64143d8,5e5afa0fab6bfd2f2bb4b250,APPROVED,Not Applicable,2024-05-04T14:10:52.761000Z,2024-05-04T14:43:40.815000Z,2024-05-04T21:58:17.319000Z,2024-05-04T14:43:41.794409Z,1969,CPK51IOW,372,"English, Polish",36,Male,White,Poland,Ireland,Poland,Polish,No,Full-Time
663642321c280d98cfeff6fd,63d14e00e845bfe43cf87708,APPROVED,Not Applicable,2024-05-04T14:12:09.983000Z,2024-05-04T14:49:06.053000Z,2024-05-04T21:59:09.206000Z,2024-05-04T14:50:22.555813Z,2217,CPK51IOW,317,English,35,Male,Asian,India,United States,India,English,No,DATA_EXPIRED
66364247647440aba3aa7fa5,5cee69353057030001b33fc4,RETURNED,Not Applicable,2024-05-04T14:15:04.732000Z,,,2024-05-04T14:57:54.052334Z,,,722,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6636424a72767f771b5a1678,596cad007f8c1e00017cb1ca,APPROVED,Not Applicable,2024-05-04T14:12:26.612000Z,2024-05-04T14:26:07.509000Z,2024-05-04T22:00:12.196000Z,2024-05-04T14:26:08.048575Z,821,CPK51IOW,1028,English,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
663643f25800e7c7316ead31,5fb45df6ce203a13f34ac0af,APPROVED,Not Applicable,2024-05-04T14:19:42.395000Z,2024-05-04T14:56:09.240000Z,2024-05-04T22:00:47.818000Z,2024-05-04T14:56:19.645002Z,2187,CPK51IOW,1038,English,39,Female,White,Canada,Canada,Canada,English,No,Part-Time
663296d669a5872195662459,63fc7ac4c0ba10b71a25a63d,APPROVED,Not Applicable,2024-05-01T19:24:35.786000Z,2024-05-01T19:59:42.965000Z,2024-05-01T20:43:15.370000Z,2024-05-01T20:01:03.486929Z,2108,CPK51IOW,516,English,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66329754c89ade67073a406b,5eebc1fd5feed239a73d693d,APPROVED,Not Applicable,2024-05-01T19:26:22.125000Z,2024-05-01T19:54:03.079000Z,2024-05-01T20:41:34.451000Z,2024-05-01T19:54:03.727900Z,1661,CPK51IOW,561,English,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
663297e4fc46059d2f1b2e87,648ddf3aeff70c1f26ff2652,APPROVED,Not Applicable,2024-05-01T19:28:53.423000Z,2024-05-01T20:23:30.924000Z,2024-05-01T20:43:56.543000Z,2024-05-01T20:23:31.957275Z,3278,CPK51IOW,181,"English, Hindi",36,Male,Asian,India,Canada,India,Hindi,Yes,Full-Time
663297e899317e36f2a83fa3,5b09da13641b1200010eab05,APPROVED,Not Applicable,2024-05-01T19:28:40.576000Z,2024-05-01T20:16:39.722000Z,2024-05-01T20:40:26.108000Z,2024-05-01T20:16:44.403778Z,2880,CPK51IOW,598,English,26,Male,Asian,Canada,Canada,Canada,English,DATA_EXPIRED,DATA_EXPIRED
6632982f6e400f914e3021e6,60089c477baa6b3fba6dbe80,APPROVED,Not Applicable,2024-05-01T19:36:37.344000Z,2024-05-01T20:24:13.494000Z,2024-05-01T20:41:53.880000Z,2024-05-01T20:24:14.798828Z,2857,CPK51IOW,313,English,37,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6632984eea600cf193cc86f7,5c791e24266f210012af518d,APPROVED,Not Applicable,2024-05-01T19:30:28.202000Z,2024-05-01T19:46:24.425000Z,2024-05-01T20:39:16.216000Z,2024-05-01T19:46:28.393431Z,957,CPK51IOW,650,"Dutch, English, Polish",23,Female,White,Poland,Netherlands,Poland,Polish,No,DATA_EXPIRED
6632987acacfc3f0baf7bf0f,6089aa8120d7418a70f3eba7,APPROVED,Not Applicable,2024-05-01T19:31:19.523000Z,2024-05-01T19:55:10.240000Z,2024-05-01T20:42:46.605000Z,2024-05-01T19:55:10.764358Z,1431,CPK51IOW,326,"Portuguese, English",26,Male,White,Portugal,Norway,Portugal,Portuguese,Yes,Part-Time
663298a98c96c7aeec6d05b6,5e58436ebdccf5057ddd9190,APPROVED,Not Applicable,2024-05-01T19:31:58.122000Z,2024-05-01T20:07:49.616000Z,2024-05-01T20:41:07.702000Z,2024-05-01T20:07:50.113225Z,2152,CPK51IOW,914,English,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
663298aa9931bbf489d7b5c9,656cbb93ba4ac7120453d910,APPROVED,Not Applicable,2024-05-01T19:32:46.932000Z,2024-05-01T20:13:43.733000Z,2024-05-01T20:45:04.177000Z,2024-05-01T20:13:45.125161Z,2457,CPK51IOW,124,"English, Dutch, German",28,Male,Mixed,Germany,Netherlands,Germany,English,Yes,Part-Time
663298b162f251a71d7c09ab,5a631a73b9e3b50001a6ebd8,APPROVED,Not Applicable,2024-05-01T19:32:09.763000Z,2024-05-01T19:51:13.892000Z,2024-05-01T20:39:52.154000Z,2024-05-01T19:51:49.139647Z,1145,CPK51IOW,1727,English,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
663ba50efabf55328b37e144,65be693353421206e0db1565,APPROVED,Not Applicable,2024-05-08T16:15:17.790000Z,2024-05-08T16:34:41.307000Z,2024-05-09T08:34:14.392000Z,2024-05-08T16:34:41.887311Z,1164,C1E7Y3R1,101,English,40,Male,Mixed,Guyana,Canada,Canada,English,No,Full-Time
663ba51f372e251582aafa60,5ea597859b1fb6594ac2b470,APPROVED,Not Applicable,2024-05-08T16:15:44.477000Z,2024-05-08T16:38:13.483000Z,2024-05-09T08:35:12.538000Z,2024-05-08T16:40:16.981677Z,1350,C1E7Y3R1,820,"English, German, Polish",23,Male,White,Poland,Netherlands,Poland,Polish,Yes,Part-Time
663ba5341e1cdf1fff7e47f4,5fdb2a32414cb63975e0d9c7,APPROVED,Not Applicable,2024-05-08T16:16:32.327000Z,2024-05-08T16:40:02.448000Z,2024-05-09T08:36:24.579000Z,2024-05-08T16:40:59.305105Z,1411,C1E7Y3R1,726,"Dutch, English",25,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time
663ba55bd17fc6707a50356b,642b4dcc167bfad1e097543d,APPROVED,Not Applicable,2024-05-08T16:16:27.647000Z,2024-05-08T17:01:46.529000Z,2024-05-09T08:35:12.862000Z,2024-05-08T17:01:47.193093Z,2719,C1E7Y3R1,111,"Dutch, English",27,Female,Black,Netherlands,Netherlands,Netherlands,Dutch,No,DATA_EXPIRED
663ba5bec3e10608d01f60c9,63407ac64e6e54d2bbfb6a5a,APPROVED,Not Applicable,2024-05-08T16:19:01.391000Z,2024-05-08T16:31:42.600000Z,2024-05-09T08:44:05.589000Z,2024-05-08T16:31:43.147349Z,762,C1E7Y3R1,128,"English, Polish",23,Female,White,Poland,Netherlands,Poland,Polish,Yes,Other
663ba5e064312d55d04ebeeb,65b11897c8192342e57e9787,APPROVED,Not Applicable,2024-05-08T16:18:47.756000Z,2024-05-08T16:39:11.706000Z,2024-05-09T08:38:14.918000Z,2024-05-08T16:40:32.562012Z,1224,C1E7Y3R1,119,"English, Gaelic",18,Male,White,Ireland,Ireland,Ireland,English,Yes,Part-Time
663ba5e7421771ecdb2a1fa6,5962f252b692380001417ab9,APPROVED,Not Applicable,2024-05-08T16:18:55.974000Z,2024-05-08T16:51:38.114000Z,2024-05-09T08:44:05.848000Z,2024-05-08T16:51:38.715453Z,1963,C1E7Y3R1,294,English,61,Female,White,Cyprus,Canada,United Kingdom,English,No,DATA_EXPIRED
663ba60082f15a22f2820e0c,578e9a9bfa4465000113f154,APPROVED,Not Applicable,2024-05-08T16:19:16.847000Z,2024-05-08T17:15:33.238000Z,2024-05-09T08:44:06.083000Z,2024-05-08T17:15:34.230059Z,3377,C1E7Y3R1,611,English,59,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
663ba644c701aa9b6f72b0aa,5c61cbf25434430001870681,APPROVED,Not Applicable,2024-05-08T16:20:23.981000Z,2024-05-08T16:43:41.140000Z,2024-05-09T08:49:01.952000Z,2024-05-08T16:43:41.717641Z,1398,C1E7Y3R1,553,"English, Swedish",28,Male,White,Sweden,Sweden,Sweden,Swedish,DATA_EXPIRED,DATA_EXPIRED
663ba676617925f79d20554a,6428caa789609d52890a3c99,APPROVED,Not Applicable,2024-05-08T16:21:10.939000Z,2024-05-08T16:47:04.164000Z,2024-05-09T08:49:38.881000Z,2024-05-08T16:47:05.145656Z,1554,C1E7Y3R1,263,"Dutch, English",25,Male,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Part-Time
